filename	price	unit	price_per_100g
/home/nacnudus/R/food/items/groceries|nakd-nibbles-coconut-bliss-40g.html	0.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-nibbles-coconut-bliss-40g.html	1.8800000000000001	100g	1.8800000000000001
/home/nacnudus/R/food/items/groceries|nakd-nibbles-salted-caramel-40g.html	0.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-nibbles-salted-caramel-40g.html	1.8800000000000001	100g	1.8800000000000001
/home/nacnudus/R/food/items/groceries|nakd-nibbles-toffee-treat-40g.html	0.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-nibbles-toffee-treat-40g.html	1.8800000000000001	100g	1.8800000000000001
/home/nacnudus/R/food/items/groceries|nakd-peanut-delight-raw-fruit---peanut-wholefood-bar-35g.html	0.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-peanut-delight-raw-fruit---peanut-wholefood-bar-35g.html	2.14	100g	2.14
/home/nacnudus/R/food/items/groceries|nakd-peanut-delight-wholefood-bar--raw-fruit---peanut-4x35g.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-peanut-delight-wholefood-bar--raw-fruit---peanut-4x35g.html	1.79	100g	1.79
/home/nacnudus/R/food/items/groceries|nakd-pecan-pie-bar-35g.html	0.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-pecan-pie-bar-35g.html	2.14	100g	2.14
/home/nacnudus/R/food/items/groceries|nakd-posh-bits-cocoa-mandarin-130g.html	2.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-posh-bits-cocoa-mandarin-130g.html	2.12	100g	2.12
/home/nacnudus/R/food/items/groceries|nakd-posh-bits-cocoa-raspberry-130g.html	2.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-posh-bits-cocoa-raspberry-130g.html	2.12	100g	2.12
/home/nacnudus/R/food/items/groceries|nakd-strawberry-crunch-bar-30g.html	0.75	unit	NA
/home/nacnudus/R/food/items/groceries|nakd-strawberry-crunch-bar-30g.html	2.5	100g	2.5
/home/nacnudus/R/food/items/groceries|naked-acai-450ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-acai-450ml.html	0.44	100ml	0.44
/home/nacnudus/R/food/items/groceries|naked-berry-veggie-smoothie-450ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-berry-veggie-smoothie-450ml.html	0.44	100ml	0.44
/home/nacnudus/R/food/items/groceries|naked-coconut-water-1l.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|naked-coconut-water-1l.html	0.3	100ml	0.3
/home/nacnudus/R/food/items/groceries|naked-coconut-water-500ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-coconut-water-500ml.html	0.4	100ml	0.4
/home/nacnudus/R/food/items/groceries|naked-pressed-bold-beet-600ml.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|naked-pressed-bold-beet-600ml.html	0.5	100ml	0.5
/home/nacnudus/R/food/items/groceries|naked-pressed-bright-greens-600ml.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|naked-pressed-bright-greens-600ml.html	0.5	100ml	0.5
/home/nacnudus/R/food/items/groceries|naked-pressed-lively-carrot-600ml.html	3	unit	NA
/home/nacnudus/R/food/items/groceries|naked-pressed-lively-carrot-600ml.html	0.5	100ml	0.5
/home/nacnudus/R/food/items/groceries|naked-red-machine-750ml.html	3.8	unit	NA
/home/nacnudus/R/food/items/groceries|naked-red-machine-750ml.html	0.51	100ml	0.51
/home/nacnudus/R/food/items/groceries|naked-smoothie-blue-machine-450ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-smoothie-blue-machine-450ml.html	0.44	100ml	0.44
/home/nacnudus/R/food/items/groceries|naked-smoothie-blue-machine-750ml.html	3.8	unit	NA
/home/nacnudus/R/food/items/groceries|naked-smoothie-blue-machine-750ml.html	0.51	100ml	0.51
/home/nacnudus/R/food/items/groceries|naked-smoothie-green-machine-450ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-smoothie-green-machine-450ml.html	0.44	100ml	0.44
/home/nacnudus/R/food/items/groceries|naked-smoothie-green-machine-750ml.html	3.8	unit	NA
/home/nacnudus/R/food/items/groceries|naked-smoothie-green-machine-750ml.html	0.51	100ml	0.51
/home/nacnudus/R/food/items/groceries|naked-smoothie-red-machine-450ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-smoothie-red-machine-450ml.html	0.44	100ml	0.44
/home/nacnudus/R/food/items/groceries|naked-tropical-punch-smoothie-450ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|naked-tropical-punch-smoothie-450ml.html	0.44	100ml	0.44
/home/nacnudus/R/food/items/groceries|naked-tropical-punch-smoothie-750ml.html	3.8	unit	NA
/home/nacnudus/R/food/items/groceries|naked-tropical-punch-smoothie-750ml.html	0.51	100ml	0.51
/home/nacnudus/R/food/items/groceries|namaqua-red-wine-225l.html	14	unit	NA
/home/nacnudus/R/food/items/groceries|namaqua-red-wine-225l.html	4.67	75cl	0.062266666666666665
/home/nacnudus/R/food/items/groceries|namaqua-white-wine-225l.html	14	unit	NA
/home/nacnudus/R/food/items/groceries|namaqua-white-wine-225l.html	4.67	75cl	0.062266666666666665
/home/nacnudus/R/food/items/groceries|nando-mango-lime-peri-peri-marinade-262g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nando-mango-lime-peri-peri-marinade-262g.html	0.74	100g	0.74
/home/nacnudus/R/food/items/groceries|nandos-bbq-rub-25g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-bbq-rub-25g.html	4	100g	4
/home/nacnudus/R/food/items/groceries|nandos-garlic-peri-peri-sauce-125ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-garlic-peri-peri-sauce-125ml.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|nandos-hot-coat-n-cook-for-peri-peri-chicken-120g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-hot-coat-n-cook-for-peri-peri-chicken-120g.html	0.8300000000000001	100g	0.8300000000000001
/home/nacnudus/R/food/items/groceries|nandos-hot-peri-peri-marinade-260g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-hot-peri-peri-marinade-260g.html	0.77	100g	0.77
/home/nacnudus/R/food/items/groceries|nandos-hot-peri-peri-sauce-125ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-hot-peri-peri-sauce-125ml.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|nandos-hot-rub-25g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-hot-rub-25g.html	4	100g	4
/home/nacnudus/R/food/items/groceries|nandos-lemon---herb-coat-n-cook-for-peri-peri-chicken-120g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-lemon---herb-coat-n-cook-for-peri-peri-chicken-120g.html	0.8300000000000001	100g	0.8300000000000001
/home/nacnudus/R/food/items/groceries|nandos-lemon---herb-marinade-270g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-lemon---herb-marinade-270g.html	0.77	100g	0.77
/home/nacnudus/R/food/items/groceries|nandos-lemon---herb-peri-peri-sauce-125ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-lemon---herb-peri-peri-sauce-125ml.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|nandos-medium-peri-peri-sauce-125ml.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-medium-peri-peri-sauce-125ml.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|nandos-medium-rub-25g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-medium-rub-25g.html	4	100g	4
/home/nacnudus/R/food/items/groceries|nandos-peri-peri-chip-sprinkle-90g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-peri-peri-chip-sprinkle-90g.html	0.29000000000000004	10g	2.9000000000000004
/home/nacnudus/R/food/items/groceries|nandos-peri-peri-marinade--medium-270g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-peri-peri-marinade--medium-270g.html	0.76	100g	0.76
/home/nacnudus/R/food/items/groceries|nandos-peri-peri-sauce-mango-lime-125g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-peri-peri-sauce-mango-lime-125g.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|nandos-perinaise--mild-265g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-perinaise--mild-265g.html	0.5700000000000001	100g	0.5700000000000001
/home/nacnudus/R/food/items/groceries|nandos-xxhot-peri-peri-sauce-125g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nandos-xxhot-peri-peri-sauce-125g.html	1.6	100g	1.6
/home/nacnudus/R/food/items/groceries|napolina-5-bean-salad-400g.html	0.65	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-5-bean-salad-400g.html	2.71	kg	0.271
/home/nacnudus/R/food/items/groceries|napolina-balsamic-vinegar-2-250ml.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-balsamic-vinegar-2-250ml.html	10	ltr	1
/home/nacnudus/R/food/items/groceries|napolina-bolognese-sauce-350g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-bolognese-sauce-350g.html	0.43000000000000005	100g	0.43000000000000005
/home/nacnudus/R/food/items/groceries|napolina-butter-beans-400g.html	0.65	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-butter-beans-400g.html	2.71	kg	0.271
/home/nacnudus/R/food/items/groceries|napolina-cannellini-beans-400g.html	0.65	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-cannellini-beans-400g.html	2.71	kg	0.271
/home/nacnudus/R/food/items/groceries|napolina-chick-peas-400g.html	0.65	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chick-peas-400g.html	2.71	kg	0.271
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes---herbs-400g.html	1.25	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes---herbs-400g.html	3.13	kg	0.313
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-227g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-227g.html	3.52	kg	0.352
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-400g.html	0.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-400g.html	1.25	kg	0.125
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-4x400g.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-4x400g.html	2.19	kg	0.219
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-6x400g.html	4.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-6x400g.html	1.8800000000000001	kg	0.188
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-with-pepper---chilli-400g.html	1.25	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-chopped-tomatoes-with-pepper---chilli-400g.html	3.13	kg	0.313
/home/nacnudus/R/food/items/groceries|napolina-conchiglie-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-conchiglie-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|napolina-extra-virgin-olive-oil-500ml.html	2.6	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-extra-virgin-olive-oil-500ml.html	0.52	100ml	0.52
/home/nacnudus/R/food/items/groceries|napolina-farfalle-bag-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-farfalle-bag-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|napolina-fusilli-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-fusilli-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|napolina-italian-grated-cheese-50g.html	1.75	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-italian-grated-cheese-50g.html	35	kg	3.5
/home/nacnudus/R/food/items/groceries|napolina-light---mild-olive-oil-1l.html	6.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-light---mild-olive-oil-1l.html	0.65	100ml	0.65
/home/nacnudus/R/food/items/groceries|napolina-light---mild-olive-oil-500ml.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-light---mild-olive-oil-500ml.html	0.5	100ml	0.5
/home/nacnudus/R/food/items/groceries|napolina-olive-oil--extra-virgin-1l.html	6.75	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-olive-oil--extra-virgin-1l.html	0.6799999999999999	100ml	0.6799999999999999
/home/nacnudus/R/food/items/groceries|napolina-olive-oil--extra-virgin-250ml.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-olive-oil--extra-virgin-250ml.html	1	100ml	1
/home/nacnudus/R/food/items/groceries|napolina-olive-oil-1l.html	6.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-olive-oil-1l.html	0.65	100ml	0.65
/home/nacnudus/R/food/items/groceries|napolina-olive-oil-250ml.html	2.4499999999999997	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-olive-oil-250ml.html	0.98	100ml	0.98
/home/nacnudus/R/food/items/groceries|napolina-olive-oil-500ml.html	2.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-olive-oil-500ml.html	0.5	100ml	0.5
/home/nacnudus/R/food/items/groceries|napolina-oliver-oil--light---mild-250ml.html	2.4499999999999997	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-oliver-oil--light---mild-250ml.html	0.98	100ml	0.98
/home/nacnudus/R/food/items/groceries|napolina-organic-chopped-tomatoes-400g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-organic-chopped-tomatoes-400g.html	3.75	kg	0.375
/home/nacnudus/R/food/items/groceries|napolina-passata-500g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-passata-500g.html	2	kg	0.2
/home/nacnudus/R/food/items/groceries|napolina-passata-with-basil-390g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-passata-with-basil-390g.html	2.56	kg	0.256
/home/nacnudus/R/food/items/groceries|napolina-peeled-plum-tomatoes-4x400g.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-peeled-plum-tomatoes-4x400g.html	2.19	kg	0.219
/home/nacnudus/R/food/items/groceries|napolina-peeled-plum-tomatoes-in-tomato-sauce-400g.html	0.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-peeled-plum-tomatoes-in-tomato-sauce-400g.html	1.25	kg	0.125
/home/nacnudus/R/food/items/groceries|napolina-penne-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-penne-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|napolina-plum-tomatoes-227g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-plum-tomatoes-227g.html	3.52	kg	0.352
/home/nacnudus/R/food/items/groceries|napolina-plum-tomatoes-6x400g.html	4.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-plum-tomatoes-6x400g.html	1.8800000000000001	kg	0.188
/home/nacnudus/R/food/items/groceries|napolina-red-kidney-beans-400g.html	0.65	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-red-kidney-beans-400g.html	2.71	kg	0.271
/home/nacnudus/R/food/items/groceries|napolina-rigatoni-pasta-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-rigatoni-pasta-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|napolina-smooth-bolognese-pasta-sauce--no-added-sugar-500g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-smooth-bolognese-pasta-sauce--no-added-sugar-500g.html	0.33999999999999997	100g	0.33999999999999997
/home/nacnudus/R/food/items/groceries|napolina-smooth-red-lasagne-pasta-sauce--no-added-sugar-500g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-smooth-red-lasagne-pasta-sauce--no-added-sugar-500g.html	0.33999999999999997	100g	0.33999999999999997
/home/nacnudus/R/food/items/groceries|napolina-smooth-tomato---hidden-veg-pasta-sauce--no-added-sugar-500g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-smooth-tomato---hidden-veg-pasta-sauce--no-added-sugar-500g.html	0.33999999999999997	100g	0.33999999999999997
/home/nacnudus/R/food/items/groceries|napolina-smooth-white-lasagne-pasta-sauce--no-added-sugar-480g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-smooth-white-lasagne-pasta-sauce--no-added-sugar-480g.html	0.35	100g	0.35
/home/nacnudus/R/food/items/groceries|napolina-spaghetti-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-spaghetti-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|napolina-special-selection-olive-oil--extra-virgin-500ml.html	5.25	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-special-selection-olive-oil--extra-virgin-500ml.html	1.05	100ml	1.05
/home/nacnudus/R/food/items/groceries|napolina-tetra-chopped-tomatoes-390g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tetra-chopped-tomatoes-390g.html	2.56	kg	0.256
/home/nacnudus/R/food/items/groceries|napolina-tomato---basil-sauce-350g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tomato---basil-sauce-350g.html	0.43000000000000005	100g	0.43000000000000005
/home/nacnudus/R/food/items/groceries|napolina-tomato---chilli-sauce-350g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tomato---chilli-sauce-350g.html	0.43000000000000005	100g	0.43000000000000005
/home/nacnudus/R/food/items/groceries|napolina-tomato---mascarpone-sauce-350g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tomato---mascarpone-sauce-350g.html	0.43000000000000005	100g	0.43000000000000005
/home/nacnudus/R/food/items/groceries|napolina-tomato---red-pepper-sauce-350g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tomato---red-pepper-sauce-350g.html	0.43000000000000005	100g	0.43000000000000005
/home/nacnudus/R/food/items/groceries|napolina-tomato-puree-142g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tomato-puree-142g.html	7.04	kg	0.704
/home/nacnudus/R/food/items/groceries|napolina-tomato-sieved-passata-4x390g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-tomato-sieved-passata-4x390g.html	5.13	kg	0.513
/home/nacnudus/R/food/items/groceries|napolina-wholewheat-mafalda-corta-500g.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-wholewheat-mafalda-corta-500g.html	2.8	kg	0.27999999999999997
/home/nacnudus/R/food/items/groceries|napolina-wholewheat-penne-500g.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-wholewheat-penne-500g.html	2.8	kg	0.27999999999999997
/home/nacnudus/R/food/items/groceries|napolina-wholewheat-spaghetti-500g.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|napolina-wholewheat-spaghetti-500g.html	2.8	kg	0.27999999999999997
/home/nacnudus/R/food/items/groceries|natco-black-pepper-coarse-100g.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|natco-black-pepper-coarse-100g.html	1.4	100g	1.4
/home/nacnudus/R/food/items/groceries|natco-black-pepper-whole-100g.html	1.4	unit	NA
/home/nacnudus/R/food/items/groceries|natco-black-pepper-whole-100g.html	0.14	10g	1.4000000000000001
/home/nacnudus/R/food/items/groceries|natco-chilli-powder-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-chilli-powder-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-coriander-ground-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-coriander-ground-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-cornmeal-fine-15kg.html	1.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-cornmeal-fine-15kg.html	1.2	kg	0.12
/home/nacnudus/R/food/items/groceries|natco-crushed-chillies-100g.html	0.9500000000000001	unit	NA
/home/nacnudus/R/food/items/groceries|natco-crushed-chillies-100g.html	0.1	10g	1
/home/nacnudus/R/food/items/groceries|natco-cumin-ground-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-cumin-ground-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-cumin-seeds-%28jeera%29-100g.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|natco-cumin-seeds-%28jeera%29-100g.html	0.11	10g	1.1
/home/nacnudus/R/food/items/groceries|natco-curry-powder-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-curry-powder-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-fennel-seeds-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-fennel-seeds-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-garam-masala-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-garam-masala-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-garlic-powder-100g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|natco-garlic-powder-100g.html	1	100g	1
/home/nacnudus/R/food/items/groceries|natco-ginger-powder-100g.html	0.9	unit	NA
/home/nacnudus/R/food/items/groceries|natco-ginger-powder-100g.html	0.09	10g	0.8999999999999999
/home/nacnudus/R/food/items/groceries|natco-green-cardamoms-50g.html	1.7	unit	NA
/home/nacnudus/R/food/items/groceries|natco-green-cardamoms-50g.html	0.33999999999999997	10g	3.3999999999999995
/home/nacnudus/R/food/items/groceries|natco-ground-almond-300g.html	3.5	unit	NA
/home/nacnudus/R/food/items/groceries|natco-ground-almond-300g.html	1.1700000000000002	100g	1.1700000000000002
/home/nacnudus/R/food/items/groceries|natco-paprika-powder-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-paprika-powder-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-plain-pappadoms-200g.html	1.2	unit	NA
/home/nacnudus/R/food/items/groceries|natco-plain-pappadoms-200g.html	0.6	100g	0.6
/home/nacnudus/R/food/items/groceries|natco-popping-corn-500g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|natco-popping-corn-500g.html	2.6	kg	0.26
/home/nacnudus/R/food/items/groceries|natco-semolina-fine-15kg.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|natco-semolina-fine-15kg.html	1.33	kg	0.133
/home/nacnudus/R/food/items/groceries|natco-tamarind-slab-200g.html	0.6	unit	NA
/home/nacnudus/R/food/items/groceries|natco-tamarind-slab-200g.html	3	kg	0.3
/home/nacnudus/R/food/items/groceries|natco-tandoori-masala-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-tandoori-masala-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-turmeric-powder-100g.html	0.8	unit	NA
/home/nacnudus/R/food/items/groceries|natco-turmeric-powder-100g.html	0.08	10g	0.8
/home/nacnudus/R/food/items/groceries|natco-whole-cloves-50g.html	1.1	unit	NA
/home/nacnudus/R/food/items/groceries|natco-whole-cloves-50g.html	0.22	10g	2.2
/home/nacnudus/R/food/items/groceries|nature-valley-crunchy-granola-bars--canadian-maple-syrup-6x42g.html	2.4	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-crunchy-granola-bars--canadian-maple-syrup-6x42g.html	1.1400000000000001	100g	1.1400000000000001
/home/nacnudus/R/food/items/groceries|nature-valley-crunchy-granola-oat---honey-bars-x6-252g.html	2.4	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-crunchy-granola-oat---honey-bars-x6-252g.html	1.1400000000000001	100g	1.1400000000000001
/home/nacnudus/R/food/items/groceries|nature-valley-crunchy-variety-pack-5x42g.html	2.4	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-crunchy-variety-pack-5x42g.html	1.1400000000000001	100g	1.1400000000000001
/home/nacnudus/R/food/items/groceries|nature-valley-oats---chocolate-granola-bars-210g.html	2.4	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-oats---chocolate-granola-bars-210g.html	1.1400000000000001	100g	1.1400000000000001
/home/nacnudus/R/food/items/groceries|nature-valley-oats---chocolate-single-42g.html	0.6	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-oats---chocolate-single-42g.html	1.43	100g	1.43
/home/nacnudus/R/food/items/groceries|nature-valley-oats---hazelnut-210g.html	2.4	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-oats---hazelnut-210g.html	1.1400000000000001	100g	1.1400000000000001
/home/nacnudus/R/food/items/groceries|nature-valley-oats-n-honey-42g.html	0.6	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-oats-n-honey-42g.html	1.43	100g	1.43
/home/nacnudus/R/food/items/groceries|nature-valley-popcorn-peanut---seeds-5x20g.html	2.8	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-popcorn-peanut---seeds-5x20g.html	2.8	100g	2.8
/home/nacnudus/R/food/items/groceries|nature-valley-protein-peanut---chocolate-4x40g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-protein-peanut---chocolate-4x40g.html	1.25	100g	1.25
/home/nacnudus/R/food/items/groceries|nature-valley-protein-salted-caramel-nut-4x40g.html	2	unit	NA
/home/nacnudus/R/food/items/groceries|nature-valley-protein-salted-caramel-nut-4x40g.html	1.25	100g	1.25
/home/nacnudus/R/food/items/groceries|natures-finest-juicy-mango-in-coconut-water-200g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-juicy-mango-in-coconut-water-200g.html	6.5	kg	0.65
/home/nacnudus/R/food/items/groceries|natures-finest-juicy-pineapple-in-coconut-water-200g.html	1.3	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-juicy-pineapple-in-coconut-water-200g.html	6.5	kg	0.65
/home/nacnudus/R/food/items/groceries|natures-finest-mandarins-in-juice-220g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-mandarins-in-juice-220g.html	4.55	kg	0.45499999999999996
/home/nacnudus/R/food/items/groceries|natures-finest-mandarins-in-juice-390g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-mandarins-in-juice-390g.html	3.8499999999999996	kg	0.38499999999999995
/home/nacnudus/R/food/items/groceries|natures-finest-mango-slices-in-juice-400g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-mango-slices-in-juice-400g.html	3.75	kg	0.375
/home/nacnudus/R/food/items/groceries|natures-finest-peach-in-juice-700g.html	2.25	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-peach-in-juice-700g.html	3.21	kg	0.321
/home/nacnudus/R/food/items/groceries|natures-finest-peach-slices-juice-400g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-peach-slices-juice-400g.html	3.75	kg	0.375
/home/nacnudus/R/food/items/groceries|natures-finest-peaches-in-juice-220g.html	1	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-peaches-in-juice-220g.html	4.55	kg	0.45499999999999996
/home/nacnudus/R/food/items/groceries|natures-finest-pear--peach---pineapple-700g.html	2.25	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-pear--peach---pineapple-700g.html	3.21	kg	0.321
/home/nacnudus/R/food/items/groceries|natures-finest-pears-in-juice-400g.html	1.5	unit	NA
/home/nacnudus/R/food/items/groceries|natures-finest-pears-in-juice-400g.html	3.75	kg	0.375
